same	0	2	0	0	3	0	0	0	0	2	4	4	4	2	2	4	3	3	2	2	3	3	3	3	4	O
illogical	1	4	1	1	4	1	2	1	0	4	3	4	3	3	2	3	1	5	4	3	4	5	5	5	5	O
things	1	3	1	1	4	1	2	1	0	3	4	3	4	2	4	1	3	4	3	3	3	4	4	4	4	O
keep	0	1	0	1	3	0	1	1	0	4	4	4	2	5	3	3	1	3	1	2	3	3	2	2	2	O
happening	1	3	1	1	4	1	2	1	0	4	3	2	3	4	1	1	2	4	4	4	4	5	4	5	5	O
over	0	1	0	0	2	0	1	1	0	3	4	3	3	2	3	2	2	2	2	1	2	2	2	3	3	O
and	0	2	0	0	3	0	0	1	0	4	2	3	1	5	1	2	1	2	1	2	2	2	2	3	3	O
over	0	2	0	0	3	0	0	1	0	2	3	1	1	2	2	1	1	1	1	1	2	2	2	3	3	O
again	0	1	0	0	1	0	0	1	0	3	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	O
.	0	1	0	0	1	0	0	1	0	3	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	O

`Enigma'	1	4	1	1	4	1	4	1	0	4	4	1	2	5	4	0	2	5	4	4	4	4	4	5	4	O
is	0	0	0	0	1	0	0	0	0	1	1	2	4	1	0	2	3	1	1	1	1	1	1	1	1	O
the	0	2	0	0	2	0	1	1	0	4	1	4	2	5	0	3	1	2	2	2	3	3	3	2	2	O
kind	1	3	1	1	4	1	2	1	0	1	2	2	4	1	2	1	5	3	2	3	2	3	3	3	3	O
of	0	1	0	0	2	0	0	0	0	2	4	4	4	2	3	5	5	3	2	2	3	3	3	3	2	O
engaging	2	5	2	1	4	2	5	1	0	4	2	4	4	3	1	5	2	5	5	6	6	6	6	5	5	O
historical	2	5	2	1	4	2	5	1	0	2	4	4	3	2	5	2	2	5	5	5	5	6	5	5	5	O
drama	1	2	1	1	4	1	2	1	0	4	4	3	4	6	5	2	4	4	4	4	5	5	5	4	4	O
that	0	2	0	0	3	0	0	1	0	4	4	4	4	6	2	4	4	2	2	2	2	2	2	2	2	O
Hollywood	1	4	1	1	4	1	3	1	0	4	3	4	1	3	2	4	1	6	4	4	4	5	5	5	5	O
appears	1	4	1	1	4	1	2	1	0	3	4	1	4	2	4	1	3	4	4	4	4	5	5	5	5	O
to	0	1	0	0	1	0	0	1	0	4	4	4	4	5	4	3	3	2	1	1	1	2	2	1	1	O
have	0	3	0	1	4	0	0	1	0	4	1	4	1	5	1	3	0	3	3	3	4	4	4	4	4	O
given	0	3	0	1	4	0	0	1	0	1	4	1	3	1	3	0	2	4	4	4	4	4	5	5	4	O
up	0	0	0	0	1	0	0	0	0	4	4	3	3	4	3	2	1	1	1	1	1	1	1	1	1	O
on	0	2	0	1	3	0	1	1	0	4	1	3	4	4	0	1	3	4	4	4	3	4	5	4	3	O
in	0	1	0	0	3	0	1	1	0	1	3	4	0	1	2	3	0	2	2	2	1	2	2	2	2	O
favor	1	3	1	1	4	1	2	1	0	3	3	0	4	3	1	0	3	4	4	4	4	5	5	5	5	O
of	0	0	0	0	0	0	0	1	0	3	4	4	0	2	3	3	0	0	0	0	0	0	0	0	0	O
sentimental	1	3	1	1	4	1	4	0	0	4	0	0	4	5	0	0	3	4	4	4	4	5	4	5	5	O
war	0	0	0	0	0	0	0	1	0	0	4	4	1	0	3	3	0	0	0	0	0	0	0	0	0	O
movies	1	3	1	1	4	1	2	1	0	4	0	1	3	4	0	0	2	4	3	3	4	4	4	5	4	O
in	0	0	0	0	1	0	0	0	0	0	4	3	4	0	3	2	2	1	1	1	2	1	1	1	1	O
the	0	2	0	0	3	0	0	1	0	4	1	4	2	4	0	2	1	2	1	2	2	2	2	3	3	O
vein	0	2	0	0	4	0	0	0	0	1	3	2	1	1	2	1	0	3	3	2	3	3	4	4	4	O
of	0	1	0	0	2	0	0	1	0	3	4	1	4	3	2	0	4	1	1	1	1	1	2	2	2	O
`We	0	0	0	0	1	0	0	0	0	4	2	4	2	3	1	4	2	1	1	1	1	2	1	1	1	O
Were	1	4	1	1	4	1	3	1	1	2	1	2	2	2	0	2	2	4	3	3	4	4	5	5	5	O
Soldiers.'	0	2	0	0	2	0	0	1	0	1	4	2	2	1	4	2	2	1	1	1	1	1	2	2	2	O

The	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	2	0	0	0	0	0	0	0	0	O
Rock	1	2	1	1	4	1	2	1	0	4	4	3	3	3	2	2	2	4	4	3	3	5	4	4	4	O
has	0	2	0	0	3	0	1	1	0	0	4	3	4	0	2	2	3	3	2	2	2	2	3	3	2	O
a	0	2	0	0	3	0	0	1	0	4	3	4	4	3	2	3	3	3	3	3	4	4	4	4	3	O
great	1	3	1	1	4	1	2	1	0	3	3	4	3	2	2	3	3	5	5	5	4	6	6	5	5	O
presence	1	3	1	1	4	1	3	1	0	3	4	3	3	2	3	3	3	5	5	5	5	7	6	5	5	O
but	0	3	0	1	3	0	0	1	0	4	4	3	4	4	3	3	4	2	2	2	3	3	4	3	3	O
one	0	3	1	1	3	0	1	1	0	4	3	4	4	4	3	4	4	4	3	4	4	5	4	4	3	O
battle	1	4	1	1	4	1	3	1	0	3	3	4	4	4	3	4	2	5	5	4	5	6	5	5	5	O
after	1	4	1	1	4	1	2	1	0	3	4	4	0	4	4	2	0	5	3	4	4	6	6	5	5	O
another	1	2	0	0	4	1	1	0	0	4	4	0	4	5	4	0	3	3	3	4	4	4	4	4	4	O
is	0	0	0	0	0	0	0	1	0	4	4	4	3	5	2	3	2	0	0	0	0	0	0	0	0	O
not	0	3	0	1	4	0	0	1	0	4	0	3	4	3	0	2	2	2	2	2	3	3	3	3	3	O
the	0	2	0	0	3	0	2	1	0	0	4	4	2	0	3	2	1	4	3	2	3	3	3	3	3	O
same	1	2	1	0	4	1	2	1	0	4	3	2	3	4	2	1	2	4	3	4	4	4	5	4	4	O
as	0	1	0	0	2	0	1	1	0	3	4	3	4	3	2	2	3	2	1	1	1	1	1	1	1	O
one	1	2	1	0	3	1	2	1	0	4	2	4	4	3	1	3	3	2	2	3	3	4	3	3	3	O
battle	1	3	1	1	4	1	2	1	0	2	3	4	2	1	2	3	1	3	3	3	4	4	4	4	3	O
followed	1	3	1	1	4	1	5	1	0	3	4	2	4	3	3	1	4	4	4	3	4	4	5	5	4	O
by	0	1	0	0	2	0	1	1	0	4	4	4	4	4	3	4	3	3	2	1	2	2	2	3	2	O
killer	1	4	1	1	4	1	2	1	0	4	2	4	4	4	1	3	4	4	4	4	5	5	5	5	5	O
CGI	0	3	0	1	4	0	0	1	0	2	4	4	4	2	4	4	4	5	5	4	4	4	5	5	5	O
effects	1	4	1	1	4	1	2	1	1	4	4	4	4	5	3	4	4	5	4	4	3	4	5	5	5	O
.	1	4	1	1	4	1	2	1	1	4	4	4	4	5	3	4	4	5	4	4	3	4	5	5	5	O

Visually	1	2	1	1	4	1	4	1	0	4	4	4	3	3	2	3	2	3	3	3	3	4	4	4	4	O
sumptuous	2	3	2	1	4	2	5	1	0	4	4	3	4	4	3	2	4	4	4	5	5	6	6	6	5	O
but	0	2	0	0	3	0	0	0	0	4	4	4	4	3	3	4	5	3	3	3	4	3	3	4	3	O
intellectually	2	4	1	2	4	2	5	1	0	4	3	4	4	4	2	5	5	4	4	5	5	5	5	5	5	O
stultifying	2	5	3	3	4	2	5	1	1	3	4	4	4	2	4	5	5	4	3	4	4	5	5	4	4	O
.	2	5	3	3	4	2	5	1	1	3	4	4	4	2	4	5	5	4	3	4	4	5	5	4	4	O

So	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	4	1	0	0	0	0	0	0	0	0	O
young	2	4	2	2	4	2	5	1	0	4	4	2	4	6	4	1	3	4	3	3	3	5	5	5	5	O
,	2	4	2	2	4	2	5	1	0	4	4	2	4	6	4	1	3	4	3	3	3	5	5	5	5	O
so	0	1	0	0	2	0	0	0	0	0	4	4	4	0	4	3	2	1	1	1	1	1	1	1	1	O
smart	1	3	1	1	4	1	3	1	0	4	2	4	4	6	1	2	4	5	4	4	5	5	6	6	5	O
,	1	3	1	1	4	1	3	1	0	4	2	4	4	6	1	2	4	5	4	4	5	5	6	6	5	O
such	1	2	1	1	4	1	2	1	0	2	4	4	4	1	3	4	3	4	3	3	4	4	4	4	3	O
talent	1	4	1	1	4	1	1	1	0	4	4	4	3	5	2	3	2	4	3	4	5	5	5	5	5	O
,	1	4	1	1	4	1	1	1	0	4	4	4	3	5	2	3	2	4	3	4	5	5	5	5	5	O
such	1	3	1	1	4	1	2	1	0	4	4	3	4	3	4	2	4	5	4	4	4	4	5	5	5	O
a	0	2	0	0	3	0	0	1	0	4	4	4	3	5	3	4	1	4	4	3	4	4	4	4	4	O
wise	1	4	1	1	4	1	2	1	0	4	3	3	3	4	2	1	1	4	3	3	4	4	6	6	5	O
***	0	1	0	0	3	0	0	1	0	3	4	3	3	3	4	1	1	3	2	2	2	2	2	3	3	O
.	0	1	0	0	3	0	0	1	0	3	4	3	3	3	4	1	1	3	2	2	2	2	2	3	3	O

The	0	1	0	0	1	0	0	1	0	1	1	4	1	1	1	3	0	0	0	0	0	0	0	1	1	O
problem	1	3	1	1	4	1	5	1	0	4	4	1	3	4	3	0	2	4	2	3	3	3	4	4	3	O
is	0	0	0	0	1	0	0	0	0	1	4	3	2	1	3	2	1	0	0	0	0	0	0	1	1	O
that	0	2	0	1	3	0	0	1	0	4	1	2	3	4	0	1	2	3	2	2	2	2	3	3	3	O
for	0	1	0	0	2	0	0	1	0	1	3	3	3	0	2	2	1	2	2	2	2	3	3	3	2	O
the	0	2	0	0	3	0	0	1	0	3	2	3	3	3	1	1	1	3	2	3	3	4	5	4	4	O
most	0	1	0	0	3	0	2	0	0	2	3	3	2	2	2	1	1	2	2	3	3	2	3	3	3	O
part	0	1	0	0	3	0	0	0	0	3	3	2	4	3	1	1	2	3	2	2	3	3	3	3	3	O
,	0	1	0	0	3	0	0	0	0	3	3	2	4	3	1	1	2	3	2	2	3	3	3	3	3	O
the	0	1	0	0	2	0	0	0	0	3	3	4	2	2	1	2	1	2	1	1	2	2	2	2	2	O
film	0	2	0	0	4	0	0	1	0	3	2	2	4	2	1	1	2	3	3	3	3	3	4	4	4	O
is	0	1	0	0	2	0	0	1	0	2	4	4	3	1	2	2	2	1	1	1	1	1	1	2	2	O
deadly	1	2	0	1	4	1	1	0	0	4	2	3	3	3	1	2	2	5	4	3	4	5	5	5	5	O
dull	0	2	0	1	3	0	1	1	0	2	4	3	3	1	2	2	2	2	2	2	2	2	2	3	3	O
.	0	2	0	1	3	0	1	1	0	2	4	3	3	1	2	2	2	2	2	2	2	2	2	3	3	O

A	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	2	3	0	0	0	0	0	0	0	0	O
thinly	0	2	0	0	3	0	0	1	0	3	3	4	3	3	2	3	2	3	2	2	2	3	3	3	3	O
veiled	2	3	2	1	4	2	5	1	0	0	3	3	2	0	2	2	2	4	2	2	3	4	4	4	4	O
look	0	2	0	0	3	0	0	1	0	3	4	2	4	3	3	2	3	2	2	2	2	2	3	3	2	O
at	0	2	0	0	2	0	0	1	0	4	3	4	4	4	2	3	4	1	1	1	1	1	1	1	1	O
different	1	3	1	1	4	1	3	1	0	3	2	4	1	3	2	4	0	6	4	4	5	5	5	5	5	O
aspects	1	4	1	1	4	1	2	1	0	2	4	1	4	2	3	0	3	5	4	4	4	5	6	5	5	O
of	0	0	0	0	1	0	0	0	0	4	4	4	1	4	4	3	0	0	0	0	0	1	0	0	0	O
Chinese	1	3	1	1	4	1	2	1	0	4	1	1	4	5	0	0	4	4	3	3	3	5	5	6	5	O
life	0	0	0	0	1	0	0	0	0	1	4	4	4	0	3	4	3	1	0	0	1	1	1	1	1	O
clashing	1	4	1	1	4	1	1	1	0	4	1	4	4	4	0	3	3	5	4	4	4	5	5	5	5	O
with	1	3	1	1	4	1	2	1	0	1	4	4	3	1	4	3	3	4	4	4	4	5	5	5	4	O
each	1	3	1	1	4	1	2	1	1	4	4	3	3	5	3	3	3	4	3	3	3	4	4	4	4	O
other	0	3	0	1	3	0	0	1	0	4	4	3	3	4	3	3	3	2	2	3	4	5	3	4	4	O
.	0	3	0	1	3	0	0	1	0	4	4	3	3	4	3	3	3	2	2	3	4	5	3	4	4	O

An	0	0	0	0	0	0	0	1	0	0	0	4	4	0	0	4	6	0	0	0	0	0	0	0	0	O
exhilarating	2	4	3	2	4	2	5	1	0	4	4	4	4	5	4	6	6	5	4	3	4	5	5	5	5	O
experience	1	6	1	2	4	1	2	1	0	0	4	4	4	0	4	6	6	4	3	4	4	4	5	5	5	O
.	1	6	1	2	4	1	2	1	0	0	4	4	4	0	4	6	6	4	3	4	4	4	5	5	5	O

Its	0	0	0	0	0	0	0	1	0	0	0	4	3	0	0	3	2	0	0	0	0	0	0	0	0	O
vision	2	3	2	2	4	2	5	1	0	4	4	3	4	5	3	2	2	6	4	4	4	5	5	6	5	O
of	1	2	0	1	3	1	2	1	0	0	4	4	4	0	3	2	3	3	3	2	2	2	3	3	3	O
that	1	2	1	1	4	1	2	1	0	4	3	4	3	5	2	3	2	3	3	2	3	4	4	4	4	O
awkward	1	3	1	1	4	1	2	1	0	3	4	3	4	3	2	2	3	4	3	4	4	4	5	5	5	O
age	1	2	0	1	3	1	2	1	0	4	4	4	4	3	3	3	3	3	2	3	3	3	4	4	3	O
when	0	3	0	1	4	0	0	1	0	4	3	4	4	4	2	3	3	4	4	4	5	5	5	5	5	O
sex	1	3	0	1	4	1	0	1	0	3	4	4	1	3	3	3	0	6	4	4	4	6	5	5	5	O
threatens	2	3	1	1	4	2	4	1	0	4	4	1	4	3	3	0	2	4	4	4	4	5	5	5	5	O
to	0	0	0	0	1	0	0	0	0	4	4	4	4	4	3	2	3	1	1	0	1	1	1	1	1	O
overwhelm	1	2	1	1	4	1	2	1	0	4	1	4	4	4	0	3	3	6	4	3	4	5	5	5	5	O
everything	2	3	1	1	4	2	5	1	0	1	4	4	2	0	2	3	1	5	5	4	4	6	6	5	5	O
else	0	3	1	1	4	0	1	1	0	4	4	2	4	3	3	1	4	3	3	3	4	5	5	5	4	O
is	0	1	0	0	2	0	2	1	0	4	4	4	4	4	3	4	4	2	1	2	2	2	2	2	2	O
acute	1	4	1	1	4	1	2	1	0	4	2	4	2	4	1	4	1	5	5	4	5	5	5	5	4	O
enough	1	4	1	1	4	1	2	1	0	2	4	2	4	2	4	1	3	5	4	4	4	6	5	4	4	O
to	0	1	0	0	2	0	0	0	0	4	4	4	4	5	4	3	3	1	1	2	2	2	2	1	1	O
make	0	3	0	1	4	0	1	1	0	4	2	4	4	6	1	3	1	7	4	4	5	5	5	5	4	O
everyone	1	3	1	1	4	1	3	0	0	2	4	4	1	1	3	1	1	7	4	5	7	7	6	6	5	O
who	0	1	0	0	4	0	0	0	0	4	4	1	4	4	3	1	3	3	3	3	3	4	4	4	4	O
has	0	1	0	0	1	0	0	1	0	4	4	4	3	3	1	3	2	1	1	1	1	2	1	1	1	O
been	1	3	1	1	4	1	3	1	0	4	1	3	4	2	1	2	3	4	3	4	4	4	4	5	4	O
there	0	2	0	0	3	0	2	1	0	1	4	4	2	1	3	3	1	3	2	3	3	4	4	3	3	O
squirm	1	3	1	1	4	1	2	1	0	4	3	2	4	5	2	1	4	4	4	4	4	5	6	6	5	O
with	0	1	0	0	2	0	0	1	0	3	4	4	4	3	3	4	4	1	1	1	1	1	1	2	2	O
recognition	1	4	1	1	4	1	3	1	1	4	2	4	4	5	1	4	4	4	4	4	5	5	5	5	5	O
.	1	4	1	1	4	1	3	1	1	4	2	4	4	5	1	4	4	4	4	4	5	5	5	5	5	O

Remarkably	1	4	1	1	4	1	2	1	0	4	4	4	2	5	4	4	1	5	3	3	4	5	5	5	5	O
accessible	4	4	4	2	4	4	7	1	0	4	4	2	4	5	4	1	6	5	3	3	4	4	5	5	5	O
and	0	1	0	0	2	0	0	0	0	4	4	4	4	5	4	6	6	1	1	1	1	1	2	2	1	O
affecting	2	6	3	3	4	2	5	1	1	4	2	4	4	5	1	6	6	5	3	3	4	5	5	5	5	O
.	2	6	3	3	4	2	5	1	1	4	2	4	4	5	1	6	6	5	3	3	4	5	5	5	5	O

The	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	3	3	0	0	0	0	0	0	0	0	O
climactic	2	3	3	2	4	2	6	1	0	4	4	4	3	4	3	3	2	5	4	5	4	5	5	5	5	O
events	1	3	1	1	4	1	4	1	0	0	4	3	2	0	3	2	1	4	3	3	3	3	4	4	4	O
are	0	2	0	0	3	0	0	1	0	4	4	2	4	4	3	1	2	3	2	3	3	4	4	3	3	O
so	0	1	0	0	2	0	0	1	0	4	3	4	4	5	2	2	3	1	1	1	2	2	2	2	2	O
well	0	2	0	0	4	0	0	1	0	3	2	4	3	3	1	3	2	3	3	2	3	3	4	4	4	O
realized	1	3	1	1	4	1	3	1	0	2	4	3	3	2	2	2	2	5	4	4	5	6	6	5	4	O
that	0	2	0	1	3	0	0	1	0	4	4	3	4	3	3	2	1	2	2	3	3	3	3	3	3	O
you	0	2	0	0	3	0	1	1	0	4	3	4	4	4	2	1	2	3	2	2	3	4	3	3	3	O
may	0	1	0	0	4	0	0	0	0	3	3	4	3	3	2	2	1	3	2	2	4	5	4	4	4	O
forget	1	2	1	1	4	1	2	0	0	3	4	3	4	3	1	1	3	4	3	4	4	5	5	5	4	O
all	0	1	0	0	3	0	0	0	0	4	4	4	1	2	2	3	0	2	2	2	2	3	2	2	2	O
about	0	3	0	1	4	0	0	1	0	4	3	1	4	3	1	0	4	4	4	4	5	5	5	5	4	O
the	0	0	0	0	1	0	0	0	0	3	4	4	4	1	3	4	3	1	1	1	1	1	2	1	1	O
original	1	4	1	1	4	1	2	1	0	4	1	4	2	4	0	3	1	4	4	5	5	6	5	5	5	O
conflict	1	3	0	1	4	1	1	1	0	1	4	2	3	0	4	1	2	4	3	4	5	5	5	5	4	O
,	1	3	0	1	4	1	1	1	0	1	4	2	3	0	4	1	2	4	3	4	5	5	5	5	4	O
just	0	1	0	0	2	0	0	1	0	4	4	3	2	5	3	2	1	1	1	2	2	2	2	2	2	O
like	0	2	0	0	3	0	0	1	0	4	2	2	2	4	1	1	1	2	2	2	3	3	3	3	3	O
the	0	1	0	0	2	0	0	1	0	2	3	2	3	2	2	1	2	2	2	2	2	2	2	3	2	O
movie	0	1	0	0	2	0	0	0	0	3	2	3	3	3	1	2	2	1	1	2	2	2	2	2	2	O
does	0	2	0	0	3	0	0	1	0	2	2	3	3	2	1	2	2	3	3	3	3	3	3	3	3	O
.	0	2	0	0	3	0	0	1	0	2	2	3	3	2	1	2	2	3	3	3	3	3	3	3	3	O

Distinctly	1	2	1	1	4	1	3	1	0	4	4	4	2	3	2	3	1	3	3	3	2	3	3	4	3	O
sub-par	2	3	1	1	4	2	4	1	0	4	4	2	4	4	3	1	3	5	4	3	4	5	5	5	5	O
.	2	3	1	1	4	2	4	1	0	4	4	2	4	4	3	1	3	5	4	3	4	5	5	5	5	O
more	0	1	0	0	2	0	1	0	0	4	4	4	1	3	3	3	1	2	1	1	1	2	2	2	2	O
likely	1	3	1	1	4	1	4	1	0	4	2	1	4	4	1	1	4	4	3	4	5	6	5	5	5	O
to	0	1	0	0	1	0	1	1	0	2	4	4	0	1	3	4	0	1	1	1	2	2	1	1	1	O
drown	1	4	1	1	4	1	3	1	0	4	1	0	4	4	1	0	3	4	3	4	5	5	5	5	4	O
a	0	0	0	0	0	0	0	1	0	1	4	4	1	1	4	3	0	0	0	1	1	0	0	0	0	O
viewer	1	3	1	1	4	1	2	1	0	4	0	1	4	5	0	0	3	4	3	3	4	5	4	5	4	O
in	0	0	0	0	1	0	0	0	0	0	4	4	2	0	3	3	1	1	1	1	2	2	2	1	1	O
boredom	1	3	0	1	4	1	1	1	0	4	1	2	1	4	0	1	0	4	3	3	3	4	4	4	4	O
than	0	1	0	0	2	0	0	1	0	1	4	1	3	0	3	0	2	2	1	2	2	2	3	2	2	O
to	0	0	0	0	1	0	0	0	0	4	2	3	2	4	1	2	2	1	1	1	1	1	1	1	1	O
send	0	2	0	0	3	0	0	1	0	2	1	2	4	1	0	2	3	2	2	3	3	3	4	3	3	O
any	0	2	0	0	2	0	0	1	0	1	3	4	2	1	2	3	2	3	2	1	2	2	2	3	2	O
shivers	0	3	0	1	4	0	0	1	0	3	2	2	2	3	2	2	1	3	3	3	3	4	4	4	3	O
down	0	2	0	0	2	0	0	1	0	2	4	2	2	2	3	1	1	2	2	2	2	2	2	2	2	O
his	0	1	0	0	2	0	0	1	0	4	2	2	2	3	2	1	1	2	2	3	3	3	2	2	2	O
spine	0	1	0	0	2	0	0	1	0	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	O
.	0	1	0	0	2	0	0	1	0	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	O

Godard	1	2	1	1	3	1	2	1	0	3	3	3	1	3	2	2	1	3	2	2	2	2	3	3	3	B-PER
's	1	2	1	1	3	1	2	1	0	3	3	3	1	3	2	2	1	3	2	2	2	2	3	3	3	O
ode	0	2	0	1	3	0	2	1	0	3	3	1	4	3	2	1	3	2	1	2	2	2	3	3	2	O
to	0	1	0	0	1	0	0	1	0	3	3	4	3	3	2	3	2	0	0	1	0	1	1	1	1	O
tackling	1	3	1	1	4	1	3	1	0	3	1	3	4	3	1	2	3	3	3	3	3	5	5	4	4	O
life	0	2	0	1	3	0	0	1	0	1	4	4	0	1	3	3	0	2	1	2	2	3	3	3	3	O
's	0	2	0	1	3	0	0	1	0	1	4	4	0	1	3	3	0	2	1	2	2	3	3	3	3	O
wonderment	1	3	1	1	4	1	3	1	0	4	3	0	1	4	2	0	0	3	3	3	3	4	5	5	4	O
is	0	0	0	0	0	0	0	0	0	3	4	1	4	3	3	0	4	0	0	0	0	0	0	0	0	O
a	0	0	0	0	1	0	0	1	0	4	0	4	2	4	0	4	1	0	0	0	0	0	1	0	0	O
rambling	1	4	1	1	4	1	4	1	0	0	1	2	4	0	0	1	3	3	3	4	5	5	5	5	4	O
and	0	1	0	0	2	0	0	0	0	1	4	4	4	1	4	3	4	1	1	1	1	1	1	1	1	O
incoherent	1	3	1	2	4	1	4	1	0	4	2	4	3	5	1	4	2	4	3	3	4	4	4	4	4	O
manifesto	1	4	1	2	4	1	2	1	0	2	4	3	2	1	3	2	1	4	4	4	4	5	5	5	5	O
about	0	2	0	0	3	0	0	1	0	4	4	2	4	4	4	1	4	2	2	2	2	2	2	3	2	O
the	0	1	0	0	2	0	0	1	0	4	3	4	0	5	2	4	0	2	1	2	2	2	2	2	2	O
vagueness	1	4	1	1	4	1	2	1	0	3	2	0	4	2	1	0	4	5	3	4	4	5	5	5	5	O
of	0	0	0	0	0	0	0	0	0	2	4	4	4	2	4	4	2	0	0	0	0	0	0	0	0	O
topical	1	4	1	1	4	1	2	1	0	4	0	4	1	5	0	2	0	5	4	4	5	5	5	5	5	O
excess	1	2	1	1	4	1	4	1	0	0	4	1	4	0	4	0	4	3	4	4	4	4	4	4	4	O
.	1	2	1	1	4	1	4	1	0	0	4	1	4	0	4	0	4	3	4	4	4	4	4	4	4	O
In	0	0	0	0	1	0	0	0	0	4	4	4	2	5	2	4	1	1	1	0	1	1	1	1	1	O
Praise	1	4	1	1	4	1	4	1	0	4	1	2	3	3	0	1	2	4	4	4	4	5	5	5	5	O
of	0	1	0	0	2	0	0	0	0	1	4	3	4	0	4	2	4	2	1	1	2	2	2	2	2	O
Love	1	2	1	0	3	1	2	1	0	4	2	4	2	5	1	4	1	3	2	2	2	3	3	3	3	O
remains	2	4	1	2	4	2	5	1	0	2	3	2	4	1	2	1	3	4	3	3	4	5	5	5	5	O
a	0	1	0	0	2	0	0	1	0	3	4	4	0	3	4	3	0	2	2	4	3	3	3	3	3	O
ponderous	2	3	1	1	4	2	5	1	0	4	2	0	4	5	1	0	4	5	4	5	6	6	5	5	5	O
and	0	0	0	0	0	0	0	0	0	2	4	4	4	2	3	4	3	0	0	0	0	0	0	0	0	O
pretentious	1	4	1	2	4	1	2	1	0	4	0	4	3	4	0	3	2	5	4	5	5	5	6	5	5	O
endeavor	1	3	1	2	4	1	5	1	0	0	4	3	4	0	4	2	3	5	4	4	5	5	5	5	5	O
that	0	2	0	0	3	0	0	1	0	4	4	4	1	6	3	3	0	2	2	3	3	3	3	2	2	O
's	0	2	0	0	3	0	0	1	0	4	4	4	1	6	3	3	0	2	2	3	3	3	3	2	2	O
unfocused	1	3	0	1	4	1	1	1	0	4	3	1	4	4	2	0	4	4	3	4	4	5	5	6	6	O
and	0	0	0	0	1	0	0	0	0	3	4	4	4	3	3	4	5	1	0	0	0	0	0	0	0	O
tediously	1	4	1	1	4	1	2	1	0	4	1	4	4	4	0	5	5	5	3	4	4	5	5	5	5	O
exasperating	1	5	2	2	4	1	2	2	0	1	4	4	4	0	4	5	5	3	3	3	4	4	3	4	4	O
.	1	5	2	2	4	1	2	2	0	1	4	4	4	0	4	5	5	3	3	3	4	4	3	4	4	O

Shamelessly	1	4	2	2	4	1	4	1	0	4	4	4	1	5	4	4	1	3	3	3	3	4	4	4	4	O
resorting	2	4	2	2	4	2	6	1	0	4	4	1	4	5	4	1	3	5	4	3	4	4	5	5	5	O
to	0	1	0	0	1	0	0	1	0	4	4	4	4	5	4	3	4	1	1	1	1	1	1	1	1	O
pee-related	3	3	3	2	4	3	7	1	0	4	1	4	4	5	1	4	4	5	4	4	5	5	6	6	5	O
sight	1	4	1	1	4	1	3	1	0	1	4	4	2	1	3	4	1	5	4	5	5	6	6	5	5	O
gags	1	4	1	1	4	1	1	1	0	4	4	2	4	5	4	1	3	6	6	6	6	5	6	6	5	O
that	0	1	0	0	2	0	0	0	0	4	4	4	1	5	4	3	1	1	1	1	2	3	2	2	2	O
might	1	3	1	1	4	1	2	1	0	4	2	1	4	5	1	1	3	3	5	5	5	5	5	5	4	O
even	0	1	0	0	1	0	0	1	0	2	4	4	2	1	3	3	1	0	0	0	1	1	1	1	1	O
cause	1	3	1	1	4	1	3	1	0	4	1	2	4	4	1	1	3	5	5	4	4	5	5	5	4	O
Tom	0	1	0	0	2	0	0	0	0	1	4	4	0	1	3	3	0	2	2	2	2	2	2	2	3	B-PER
Green	1	3	1	1	4	1	2	1	0	4	2	0	4	4	1	0	4	4	4	4	4	4	4	4	4	I-PER
a	0	0	0	0	0	0	0	0	0	2	4	4	2	1	3	4	2	0	0	0	0	0	0	0	0	O
grimace	1	4	1	1	4	1	2	1	0	4	0	2	4	4	0	2	4	6	5	5	4	5	6	5	5	O
;	1	4	1	1	4	1	2	1	0	4	0	2	4	4	0	2	4	6	5	5	4	5	6	5	5	O
still	0	2	0	0	2	0	0	1	0	0	4	4	4	0	4	4	3	2	2	2	2	2	2	2	2	O
,	0	2	0	0	2	0	0	1	0	0	4	4	4	0	4	4	3	2	2	2	2	2	2	2	2	O
Myer	1	4	1	1	4	1	0	1	0	4	2	4	2	5	2	3	1	5	6	5	4	5	5	5	5	B-PER
's	1	4	1	1	4	1	0	1	0	4	2	4	2	5	2	3	1	5	6	5	4	5	5	5	5	O
energy	0	3	0	1	4	0	0	1	0	2	4	2	2	2	4	1	1	3	4	4	4	5	4	4	4	O
and	0	1	0	0	2	0	0	0	0	4	4	2	4	5	3	1	3	2	2	2	3	4	3	2	2	O
the	0	1	0	0	2	0	0	0	0	4	2	4	2	4	1	3	1	3	2	2	2	2	2	2	2	O
silliness	0	3	0	1	4	0	1	1	0	2	2	2	1	2	1	1	1	4	3	3	3	4	4	3	3	O
of	0	1	0	0	2	0	0	0	0	2	4	1	1	1	3	1	1	2	2	3	3	3	2	2	2	O
it	0	1	0	0	1	0	0	1	0	4	2	1	4	4	1	1	4	1	0	1	1	1	1	1	1	O
