!	1	3	1	1	4	1	3	1	1	4	3	3	4	4	2	3	3	4	3	3	4	4	4	5	4
joined	1	3	1	1	4	1	3	1	0	3	4	2	4	3	3	1	3	3	3	4	4	4	4	4	4
joke	0	2	0	0	3	0	0	0	0	4	2	2	2	4	1	1	1	3	2	2	2	3	4	3	3
jokes	1	3	1	1	4	1	1	1	0	3	4	1	4	3	2	1	4	5	5	4	4	5	4	5	5
jolts	0	2	0	1	3	0	1	1	0	4	2	1	3	6	1	1	2	3	2	3	3	3	3	3	3
jonathan	1	2	1	1	4	1	3	1	0	3	3	4	3	3	2	3	2	3	3	3	3	4	4	4	4
jones	1	2	1	1	3	1	2	1	0	3	3	3	0	2	2	3	0	4	3	2	2	3	3	4	3
jordan	1	2	1	1	4	1	3	1	3	4	4	4	4	4	3	2	2	4	3	5	5	5	5	4	4
jose	0	2	0	0	3	0	2	1	0	4	2	3	3	4	2	3	2	2	2	2	2	2	3	3	3
joseph	1	2	1	1	4	1	2	1	0	3	4	4	3	2	3	3	3	4	2	3	4	4	5	5	4
josepha	3	3	2	1	4	3	5	1	0	4	4	4	4	3	4	4	3	5	4	4	5	6	6	6	5
joshua	1	3	1	1	4	1	5	1	0	4	1	4	4	5	1	4	4	3	3	3	3	3	4	4	4
journalism	1	4	1	1	4	1	3	1	0	3	4	1	2	3	3	1	1	5	4	4	5	5	5	5	5
journalistic	1	4	1	2	4	1	2	1	0	4	0	2	3	4	0	2	2	4	4	4	4	4	6	4	4
journey	1	2	0	1	4	1	1	0	0	4	3	2	4	3	2	2	3	4	4	4	4	4	4	5	5
joux	1	3	1	1	3	1	2	1	0	4	2	4	4	4	1	2	3	2	2	2	2	3	3	3	3
joylessly	2	4	3	2	4	2	5	1	0	4	4	4	4	5	4	4	3	5	5	5	5	6	6	5	4
joyous	1	3	1	1	4	1	3	1	0	1	5	3	4	1	3	2	3	4	4	3	4	4	5	5	4
jr.	1	2	1	0	3	1	1	1	0	4	4	3	3	4	4	1	2	2	2	2	3	3	3	3	2
juan	1	3	0	1	4	1	1	1	0	2	3	3	3	1	2	2	2	4	3	3	4	4	4	4	4
julian	2	3	1	1	4	2	4	1	0	2	4	4	1	2	3	3	0	3	2	2	2	2	4	4	3
july	0	2	1	1	3	0	2	1	0	3	1	2	4	4	1	2	3	3	2	2	3	3	3	3	3
jumbo	2	5	2	1	4	2	4	1	0	4	2	4	4	6	1	3	2	6	6	7	6	5	6	6	6
jump	0	2	0	0	3	0	1	1	0	1	4	2	2	0	3	1	1	2	1	1	2	3	3	2	2
june	1	2	0	0	3	1	1	1	0	4	1	2	3	4	1	2	2	3	2	2	2	3	3	3	3
junk	0	2	0	0	3	0	0	1	0	4	3	2	2	4	2	1	1	4	3	4	4	4	4	3	3
just	0	2	0	0	3	0	1	1	0	3	3	4	3	3	2	2	2	3	2	3	3	3	3	3	3
kahlo	2	3	1	1	4	2	4	1	0	1	4	4	5	1	3	4	3	4	4	5	5	5	5	5	5
kaige	1	3	1	1	4	1	3	1	0	2	4	3	5	1	3	1	3	3	2	3	4	4	4	4	4
kaos	1	6	2	3	5	1	4	1	0	3	5	5	5	3	3	6	6	4	4	4	5	6	6	6	5
kappa	1	2	1	0	4	1	2	1	2	3	4	4	4	5	4	2	2	2	2	2	2	2	3	3	3
katharine	2	3	1	1	4	2	2	1	2	4	2	2	3	3	1	1	3	5	4	4	4	5	6	6	6
kaufmann	2	4	2	2	5	2	7	1	0	5	1	4	4	4	1	4	2	5	5	5	5	5	5	5	5
kaye	1	3	1	1	4	1	2	1	0	4	4	3	4	4	3	2	3	3	2	2	2	2	2	3	3
keck	1	3	1	1	4	1	5	1	1	4	4	4	4	6	4	4	4	3	3	3	4	5	5	5	6
keep	1	2	0	0	4	1	1	1	0	4	3	4	3	4	2	2	2	3	3	3	4	4	4	4	4
keeping	2	3	1	1	4	2	5	1	0	2	2	1	4	2	1	1	2	4	4	5	5	4	4	5	4
keith	1	2	1	1	4	1	3	1	0	4	2	4	2	3	1	3	3	4	3	4	3	5	5	5	5
kennebunkport	4	4	4	5	4	4	6	1	0	4	2	4	4	4	2	4	2	4	3	4	4	4	5	5	5
kennedy	1	3	1	1	4	1	3	1	0	3	3	4	3	3	2	3	2	5	4	3	4	4	5	5	4
kentucky	2	4	1	2	5	2	5	1	0	1	4	4	4	1	4	2	2	4	3	3	3	4	5	5	4
kerouac	2	4	2	1	4	2	4	1	0	4	4	3	2	4	3	2	1	4	3	3	4	4	5	5	5
kerry	1	2	0	1	4	1	2	0	0	4	3	2	4	6	2	1	2	4	2	2	3	4	4	4	4
kevin	1	3	1	1	4	1	2	1	0	3	4	2	2	3	5	1	1	3	3	3	4	5	4	4	4
key	1	2	0	0	4	1	2	1	0	4	3	4	3	3	3	3	2	4	3	3	3	3	4	4	4
keynes	2	3	2	1	4	2	4	1	0	4	4	3	4	4	3	2	3	5	4	4	4	5	5	6	5
keynes'	2	4	2	1	4	2	3	1	0	3	4	4	4	2	3	3	3	4	3	4	4	5	5	5	5
kid	1	2	1	0	3	1	2	1	0	3	3	4	2	3	2	3	1	3	2	2	2	3	4	4	3
kid``	0	3	0	1	4	0	0	1	0	0	4	3	3	0	3	2	3	4	3	3	4	5	5	5	4
kiddie	1	5	1	1	4	1	2	1	0	1	4	2	2	1	3	2	2	5	3	3	4	5	5	5	4
kids	0	1	0	0	3	0	1	0	0	3	4	2	3	3	3	1	2	3	3	3	3	4	3	3	3
killed	1	3	1	1	4	1	3	1	0	3	3	2	4	3	2	1	2	4	3	4	4	4	4	4	4
killer	0	3	0	0	4	0	1	1	0	4	2	4	2	4	2	2	2	4	4	4	4	4	4	4	4
kim	0	3	0	1	4	0	0	1	0	1	5	4	4	1	3	4	2	3	3	3	4	4	3	3	3
kind	1	3	0	1	4	1	1	1	0	2	3	2	4	2	2	1	3	4	3	3	4	4	4	4	4
kinds	1	3	1	1	4	1	2	1	0	4	2	2	3	5	1	1	2	4	4	4	4	5	5	4	5
king	1	2	0	0	3	1	1	1	0	3	3	3	3	2	2	2	2	3	3	3	3	4	4	4	4
kirshner	2	4	3	2	4	2	5	1	0	4	4	2	4	6	4	1	4	6	4	4	5	5	6	6	6
kissing	1	4	1	1	4	1	2	1	0	4	4	4	4	6	4	4	3	4	4	5	4	5	6	5	4
km	0	2	0	0	4	0	0	1	0	1	3	3	3	1	2	1	2	3	3	3	4	5	4	4	4
km?	3	4	3	2	4	3	6	1	0	4	4	4	0	5	3	4	0	4	3	4	4	5	5	6	6
knee-jerk	1	3	1	1	4	1	3	1	0	4	1	4	2	4	1	3	2	5	4	7	7	6	6	6	5
knew	0	2	0	0	3	0	0	0	0	4	3	4	2	5	2	3	1	3	2	3	3	3	4	3	3
knight	1	3	1	1	4	1	2	1	0	4	4	4	3	5	3	3	2	3	3	4	3	4	4	4	4
know	1	3	1	1	4	1	3	1	0	4	4	4	2	3	3	3	1	5	4	4	4	5	5	5	4
known	1	2	0	1	4	1	2	1	0	4	4	2	3	3	2	1	2	3	3	3	4	4	4	4	4
knows	0	2	0	0	3	0	2	0	0	2	4	4	4	2	2	4	4	2	3	3	4	4	4	4	4
knoxville	2	2	2	1	4	2	4	1	0	2	4	4	3	2	2	3	2	4	4	4	5	5	5	5	4
koch	1	4	1	1	4	1	3	1	0	4	3	4	4	4	2	3	2	4	3	3	4	4	4	4	4
kurt	1	2	1	1	4	1	4	1	0	4	3	4	5	3	2	4	3	3	3	2	3	4	4	4	4
labour	1	5	1	2	4	1	2	1	0	1	2	2	2	1	1	2	2	5	3	3	4	5	5	5	4
labute	1	4	1	1	4	1	3	1	0	4	4	4	4	6	4	3	4	4	4	3	3	4	4	4	3
lack	1	4	1	1	5	1	0	1	0	5	4	3	4	5	3	1	3	4	3	3	4	5	6	6	6
lacking	1	4	1	1	4	1	2	1	0	4	5	1	5	4	3	0	4	4	4	4	4	5	5	4	4
lacks	0	3	0	0	4	0	2	0	0	4	4	2	4	2	2	2	3	4	4	4	4	4	5	5	4
lady	1	3	1	1	4	1	2	1	0	1	4	4	4	1	3	2	3	4	3	3	4	5	4	5	5
lagaan	1	4	1	1	4	1	1	1	0	3	4	3	4	3	2	2	5	5	4	5	5	6	5	6	5
lake	1	2	1	0	3	1	2	1	0	4	2	4	3	5	2	3	2	2	2	3	3	3	3	3	3
lamarck	2	3	2	2	4	2	5	1	0	1	4	2	2	0	4	1	1	5	3	4	4	5	5	5	4
lambs	0	2	0	0	3	0	2	1	0	1	2	2	4	1	1	1	3	4	3	4	4	4	4	4	4
lame	1	2	1	1	3	1	2	1	0	3	3	4	4	2	2	3	3	4	3	4	3	3	4	4	4
land	1	3	1	1	4	1	2	1	0	1	3	4	1	0	1	5	1	4	3	3	4	4	4	4	4
landing	1	2	1	1	3	1	2	1	0	4	1	1	4	3	0	0	3	3	2	2	3	4	4	4	3
landings	1	4	1	1	4	1	1	1	0	3	4	4	4	3	3	4	4	4	3	4	4	4	4	5	5
lane	1	4	1	1	4	1	4	1	0	2	4	1	5	2	3	1	4	4	3	4	4	4	5	5	4
laplante	3	5	3	3	4	3	6	1	0	4	4	1	7	4	3	1	2	4	3	4	4	5	5	6	5
large	0	1	0	0	3	0	0	0	0	3	1	4	4	3	1	3	3	3	2	2	2	3	3	3	3
largely	1	3	1	1	4	1	4	1	0	4	3	3	4	4	2	2	4	4	3	4	4	4	4	4	4
las	1	4	1	1	4	1	1	1	0	3	3	3	4	2	2	2	3	3	2	3	3	4	5	4	4
last	0	2	0	1	4	0	0	1	0	4	3	3	3	3	2	2	2	4	3	3	4	4	4	4	4
last-place	2	4	3	3	4	2	6	1	0	2	4	4	3	1	3	3	2	4	4	3	4	5	5	5	5
lasting	1	4	1	1	4	1	2	1	0	1	3	4	4	1	2	3	3	6	5	5	4	5	5	5	4
late	0	2	0	0	3	0	0	1	0	3	3	3	4	3	2	2	3	4	2	3	3	4	4	4	3
later	0	2	0	1	3	0	1	1	0	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3
latest	1	2	1	1	4	1	4	1	0	2	3	4	4	3	2	2	2	4	4	4	4	5	4	4	4
latter	1	3	1	1	4	1	2	1	0	1	2	4	1	1	1	3	0	4	4	4	4	5	4	5	5
laugh	1	2	0	0	3	1	2	1	1	2	3	3	3	3	2	3	2	3	2	2	3	3	3	3	3
launched	1	2	0	1	4	1	2	0	0	4	3	1	3	4	2	0	2	5	3	4	4	4	4	5	4
laundry	1	3	0	1	4	1	1	1	3	4	4	4	4	4	4	3	3	3	2	3	3	4	4	4	4
laureate	2	2	1	2	4	2	5	1	0	4	3	4	4	4	2	2	4	5	4	3	3	4	5	5	4
laurel	1	3	1	1	4	1	2	1	0	4	2	3	4	4	1	1	3	3	3	3	4	6	5	4	4
law	0	2	0	0	3	0	0	1	0	1	4	3	4	1	3	2	2	2	2	2	2	2	2	3	3
lawn	1	2	0	1	4	1	2	1	0	2	3	2	2	2	2	2	2	4	3	3	4	4	4	4	4
lawrence	2	4	2	2	4	2	5	1	0	3	1	4	4	3	0	4	4	5	4	5	5	5	5	6	5
laws	0	2	0	0	3	0	0	1	0	4	3	4	4	4	2	3	4	3	3	3	4	5	4	4	3
lawyer	1	2	1	1	3	1	2	1	0	3	4	3	4	2	3	1	3	2	1	1	1	2	2	3	3
lazy	1	3	1	1	4	1	2	1	0	4	2	4	1	6	2	3	0	4	3	3	3	4	4	4	4
le	1	2	1	0	3	1	2	1	0	3	3	4	1	2	2	4	0	3	3	4	3	4	5	4	3
lead	0	2	0	1	3	0	1	1	0	2	3	3	3	2	2	2	2	3	2	2	3	3	3	3	3
leader	1	4	1	1	4	1	2	1	0	3	3	1	4	2	2	0	3	4	4	4	5	5	6	5	5
leadership	1	3	1	1	4	1	3	1	0	4	4	4	3	3	3	2	3	3	2	2	2	3	3	4	3
leading	1	3	1	1	4	1	2	1	0	3	3	3	4	2	2	2	2	4	3	3	3	4	5	5	4
leads	0	3	0	1	4	0	2	1	0	3	4	2	3	2	2	2	2	4	2	2	3	4	4	4	4
league	1	2	1	1	4	1	3	1	0	4	4	4	4	5	3	3	2	4	3	4	4	4	4	4	4
leap	0	2	0	0	3	0	0	1	0	3	2	4	4	2	1	4	3	3	2	3	3	3	3	4	3
learn	1	3	1	1	4	1	2	1	0	4	4	1	4	6	2	1	2	4	3	3	5	5	6	4	4
least	0	2	0	0	3	0	0	1	0	3	2	4	1	3	1	3	0	3	2	2	2	4	4	4	3
leave	1	3	0	1	4	1	2	1	0	5	2	0	4	4	1	0	3	3	3	4	5	5	5	4	4
leaving	1	3	1	1	4	1	3	1	0	4	4	2	3	4	2	2	2	4	4	4	4	4	4	4	4
lecter	1	3	1	1	4	1	2	1	0	4	5	3	5	3	4	1	3	4	3	4	5	5	5	4	4
led	0	2	0	0	3	0	2	1	0	4	4	3	4	4	2	2	3	2	2	2	3	3	3	3	3
lee	2	2	1	1	4	2	4	1	0	4	4	3	4	2	2	2	2	4	2	3	4	4	4	4	4
left	0	2	0	0	3	0	1	1	0	3	4	4	4	3	2	2	2	3	2	2	2	3	3	3	3
left-wing	2	3	1	1	4	2	5	1	0	1	2	4	4	1	1	3	4	4	4	4	5	5	6	5	5
legal	0	3	0	0	4	0	2	0	0	3	4	4	2	2	2	3	1	2	2	2	2	3	3	4	2
legally	0	2	0	1	4	0	1	1	0	4	1	4	1	5	0	2	0	3	3	3	4	5	4	4	3
legend	0	2	1	1	2	0	2	1	0	2	1	2	3	1	0	2	1	2	1	2	1	1	2	2	2
legendary	2	4	2	2	5	2	6	1	0	5	5	5	3	5	4	4	2	5	4	4	5	5	6	6	5
legislature	2	3	1	2	4	2	4	1	0	2	4	1	4	2	3	0	3	5	5	5	6	5	5	5	5
leicestershire	1	4	2	2	4	1	3	1	0	3	4	1	1	3	3	0	1	5	3	4	4	5	5	5	4
leiden	2	4	1	1	4	2	4	1	0	3	2	3	4	3	1	3	4	4	3	3	4	5	5	5	4
leland	3	4	2	2	4	3	5	1	0	5	3	2	4	3	2	1	3	3	2	2	2	3	3	3	3
lemay	1	3	1	1	4	1	4	1	0	4	4	2	4	4	3	1	4	4	3	3	3	3	4	5	4
length	1	3	1	1	4	1	3	1	0	4	4	4	1	5	4	2	0	5	5	5	6	6	6	6	5
leonard	2	4	2	2	4	2	5	1	0	3	4	4	2	4	4	4	2	4	3	4	4	4	4	5	4
leopold	1	3	1	1	4	1	4	1	0	1	4	2	2	1	2	2	1	4	3	3	4	5	5	4	4
less	0	2	0	1	4	0	1	1	0	3	3	4	2	3	2	3	1	3	3	4	4	3	3	4	3
lessons	0	2	0	1	4	0	1	1	0	4	1	1	1	3	0	0	0	3	2	2	3	3	4	4	3
let	0	1	0	0	2	0	1	0	0	3	4	4	3	2	3	3	2	2	2	2	1	2	2	2	2
letterman	2	4	2	2	4	2	4	1	0	4	4	2	3	5	3	2	2	4	4	5	5	5	6	6	5
level	0	2	0	0	3	0	1	1	0	3	2	3	3	3	1	2	2	2	2	2	3	3	4	3	3
levels	0	2	0	0	3	0	0	0	0	3	4	4	1	2	3	3	0	3	3	3	3	4	4	4	3
levy	1	4	1	1	4	1	2	1	0	4	3	4	4	4	2	3	3	5	4	4	4	6	5	5	4
liberal	1	3	1	1	4	1	2	1	0	4	1	5	3	4	1	5	2	4	3	3	3	4	4	4	4
liberating	1	2	0	1	4	1	2	1	0	1	3	3	0	0	2	1	0	4	3	3	3	4	4	4	3
license	1	2	0	0	4	1	2	0	0	1	4	1	4	1	2	1	3	3	3	3	4	4	4	4	4
lichfield	2	4	2	2	4	2	5	1	0	4	2	2	4	4	2	2	3	4	3	4	4	4	4	6	4
lieserl	2	4	2	3	4	2	5	1	0	4	4	3	1	6	3	2	1	4	3	3	3	4	4	5	4
lieutenant	1	4	1	2	4	1	4	1	0	2	2	2	3	2	2	2	2	4	4	4	6	6	6	4	4
life	0	2	0	0	3	0	1	1	0	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3
lifeless	1	4	2	2	5	1	3	1	0	2	4	5	4	2	2	4	4	4	4	4	5	5	5	5	5
lifetime	1	4	1	1	4	1	2	1	0	1	5	5	4	0	4	5	4	3	4	3	3	4	5	5	4
light	1	3	1	1	4	1	3	1	0	4	0	4	4	3	0	2	3	4	3	5	6	5	5	5	4
lighthearted	1	3	1	1	4	1	4	1	0	1	2	4	4	1	1	2	2	4	3	4	4	5	5	5	5
lighthouses	1	3	1	1	3	1	2	1	0	4	4	2	4	5	4	1	3	3	2	3	3	4	4	3	3
lightning	2	3	1	2	4	2	4	1	0	2	4	1	3	1	4	0	2	4	3	4	4	5	6	6	5
like	0	2	0	0	3	0	1	1	0	2	3	3	4	2	2	2	3	2	2	2	2	3	3	3	2
like-themed	4	4	4	3	4	4	7	1	0	4	3	4	4	5	2	2	3	4	4	7	6	5	6	5	5
likeable	1	3	1	1	4	1	2	1	0	3	2	4	2	4	2	4	2	5	4	4	5	5	6	6	4
likely	1	3	1	1	4	1	3	1	0	3	3	3	3	3	2	2	3	4	4	4	5	5	5	4	4
lilian	2	3	2	1	4	2	4	1	0	4	4	4	3	4	3	4	2	4	3	4	4	4	4	4	4
lilo	0	0	0	0	1	0	0	1	0	3	0	3	2	2	0	2	3	1	0	0	1	1	1	1	1
limit	0	2	0	0	4	0	2	1	0	5	3	2	3	4	2	1	3	2	2	2	2	3	3	3	3
limping	2	4	1	1	5	2	7	1	0	4	4	4	5	3	2	2	4	4	4	6	5	5	6	6	5
limply	1	4	1	1	4	1	3	1	0	4	4	4	4	5	4	4	2	5	4	4	5	6	6	5	5
lincoln	1	5	1	2	4	1	3	1	0	4	4	4	4	4	3	4	3	4	4	3	4	5	5	6	6
lincolnshire	3	3	2	1	4	3	7	1	1	3	4	4	4	4	3	3	3	4	4	4	4	5	5	4	4
line	0	1	0	0	1	0	0	1	0	4	4	1	1	5	5	1	1	1	1	1	1	1	1	2	1
lingering	2	4	1	1	4	2	3	1	0	4	2	4	4	6	1	3	3	5	5	5	6	6	6	5	5
lion	0	0	0	0	1	0	0	1	0	4	2	2	3	4	1	1	3	0	0	0	0	0	0	0	0
lionberger	2	4	2	2	4	2	6	1	3	4	4	4	4	3	3	4	3	4	4	4	4	5	5	5	5
lionheart	1	3	0	1	3	1	2	1	0	4	2	1	4	4	1	0	3	2	2	2	2	2	3	3	3
lips	0	2	0	0	4	0	1	1	0	2	4	1	3	1	3	0	2	3	2	2	3	3	3	4	3
lisa	1	2	1	1	3	1	2	1	0	4	3	2	3	3	2	2	2	2	1	1	2	2	2	2	2
lists	0	2	0	0	3	0	0	1	0	1	4	2	4	0	3	1	3	2	2	2	3	4	3	2	2
lit	0	1	0	0	2	0	0	1	1	2	4	2	2	1	4	1	1	2	2	2	2	3	2	2	1
litogot	2	4	1	2	5	2	2	1	0	3	4	4	5	2	2	3	3	3	3	3	3	4	4	5	4
littered	1	5	1	2	4	1	2	1	0	4	4	3	4	6	4	2	3	4	4	4	6	6	6	5	4
little	1	2	0	1	3	1	1	1	0	3	2	3	2	3	2	3	2	3	3	3	3	3	4	4	4
live	0	2	0	0	3	0	0	0	0	4	3	4	3	4	2	2	2	2	2	1	2	2	2	2	2
lived	1	2	0	0	3	1	2	1	0	2	3	3	4	2	2	2	3	3	2	2	2	3	3	3	3
lives	1	3	1	1	4	1	2	1	0	2	5	4	5	2	4	2	4	4	3	4	4	4	5	4	4
living	0	3	0	1	4	0	1	1	0	3	4	2	3	3	4	1	2	3	3	3	4	4	4	4	4
llb	1	2	1	1	3	1	2	1	0	3	1	4	4	2	0	3	3	3	3	3	4	3	4	4	4
lloyd	0	2	0	0	4	0	2	1	0	3	3	4	2	3	2	4	2	3	2	2	2	3	3	3	3
lobbies	1	3	1	2	4	1	2	1	0	1	2	3	4	0	1	3	2	3	2	2	2	3	3	4	3
lodge	1	3	1	1	4	1	1	1	0	4	4	3	4	4	4	2	4	3	3	3	4	4	4	4	4
lodging	0	3	0	1	3	0	0	1	0	4	1	4	2	3	0	4	2	3	2	2	3	3	3	3	3
lofty	0	1	0	0	1	0	0	1	0	1	3	0	2	1	2	0	2	1	1	1	1	1	1	1	1
lolling	1	4	1	1	4	1	2	1	0	5	5	2	5	4	5	1	3	4	4	3	3	4	4	4	3
london	1	3	1	1	4	1	2	1	0	3	3	3	3	3	3	2	2	3	3	3	3	4	4	4	4
long	1	2	0	1	3	1	2	1	0	3	3	4	3	3	3	3	2	3	2	3	3	3	4	4	3
long-term	3	3	2	2	4	3	5	1	0	1	3	4	1	1	2	3	0	6	6	6	5	5	5	5	4
long-time	2	3	2	1	5	2	5	1	0	5	4	4	4	3	3	4	3	4	4	4	3	5	5	5	4
longer	1	2	0	1	4	1	1	1	0	1	4	2	4	1	3	1	3	5	5	6	5	5	5	5	5
look	1	2	0	0	3	1	1	1	0	4	3	3	3	4	2	2	2	3	3	3	3	4	4	4	3
looking	1	3	0	1	4	1	2	0	0	4	4	0	1	2	3	0	0	4	4	4	5	6	6	5	5
looks	1	3	1	1	4	1	4	1	0	4	4	4	4	3	3	2	2	4	4	4	4	5	5	5	5
loopiness	1	4	1	2	4	1	2	1	0	3	4	2	1	4	4	1	0	4	3	4	4	5	5	5	5
lopez	1	4	1	1	4	1	2	1	0	4	4	3	4	4	2	2	3	4	4	4	5	4	4	4	4
loretta	1	3	1	1	4	1	2	1	0	4	3	4	1	7	2	3	0	3	2	2	2	3	3	4	3
los	0	2	0	0	3	0	0	0	0	4	1	4	2	3	0	3	2	2	2	2	2	3	4	3	3
losing	0	2	0	0	3	0	0	1	0	2	4	2	4	2	4	1	3	2	2	2	2	3	3	3	3
loss	0	3	0	1	4	0	1	1	0	1	4	1	4	1	2	0	3	5	4	4	5	5	6	5	5
lost	0	2	0	0	3	0	1	1	0	3	4	2	4	2	2	1	3	2	2	2	3	4	3	3	3
lot	0	2	0	0	3	0	0	1	0	2	2	3	3	2	1	2	2	2	2	2	2	2	3	2	2
loud	0	3	1	1	3	0	2	1	0	4	4	4	4	4	3	3	4	3	3	3	3	3	3	3	3
louis	1	3	1	1	4	1	2	1	0	2	3	4	4	2	2	3	3	5	3	4	5	5	5	6	5
louisa	2	3	2	1	4	2	5	1	0	3	3	4	4	2	2	4	4	6	5	4	4	5	5	5	5
lousy	1	3	1	1	4	1	3	1	0	4	4	5	3	4	3	3	2	4	3	3	3	4	4	4	4
love	0	2	0	0	3	0	2	1	0	3	2	3	3	3	2	2	2	3	2	3	3	3	4	3	3
loveless	3	4	3	2	4	3	6	1	0	3	3	4	2	2	3	3	1	5	5	4	4	5	5	5	4
lovely	1	3	1	1	4	1	5	1	0	4	4	4	1	4	3	5	0	4	4	5	4	5	4	4	4
lovett	1	3	0	1	3	1	2	1	1	3	2	3	3	3	1	2	2	3	2	3	3	3	4	4	4
loving	1	3	1	1	4	1	2	1	0	5	4	4	3	5	3	4	1	4	3	4	4	4	4	4	3
low	0	3	0	1	3	0	2	1	0	4	4	4	1	3	3	3	0	4	4	4	4	4	4	4	4
low-wattage	1	4	1	2	4	1	4	1	0	3	4	4	4	2	5	4	4	4	3	3	3	4	4	4	4
lowbrow	1	5	1	2	4	1	3	1	0	5	3	5	4	5	1	5	4	4	3	4	4	4	4	4	4
lower-class	2	4	2	2	4	2	6	1	0	4	2	4	3	4	1	2	2	5	4	6	6	6	5	5	4
loy	0	2	0	0	3	0	1	1	0	4	4	4	4	3	5	3	3	2	2	2	2	2	3	3	2
lt.	0	1	0	0	2	0	0	1	0	3	2	4	3	3	1	4	3	2	1	2	2	2	2	2	2
lucy	1	4	1	1	4	1	3	1	0	3	4	4	4	3	3	3	4	4	4	4	4	5	6	5	4
ludecke	2	4	2	3	4	2	7	1	0	3	4	5	5	3	2	3	3	3	3	3	2	3	4	4	4
luitpold	2	4	2	3	4	2	5	1	0	3	1	4	3	3	0	3	2	3	3	4	4	4	4	4	4
luminaries	1	3	1	1	4	1	4	1	0	3	2	4	4	3	1	3	3	3	3	2	3	4	5	4	4
luminary	1	4	1	2	4	1	4	1	0	4	4	3	4	4	3	2	3	4	3	3	4	5	5	5	5
lump	0	1	0	0	3	0	2	0	0	4	2	3	4	3	1	2	2	2	2	3	3	3	3	3	3
lumpy	2	3	1	1	5	2	5	0	0	5	4	2	4	4	2	1	3	4	4	4	4	4	5	6	5
lunar	1	4	1	2	4	1	5	1	0	1	2	4	4	1	1	4	4	4	3	3	4	5	6	6	5
lundeen	1	2	1	1	4	1	3	1	0	2	4	4	2	2	2	2	1	3	3	3	3	4	4	4	4
lushly	1	3	1	1	4	1	2	1	0	4	4	4	2	3	4	3	1	4	4	4	5	4	5	5	5
luther	1	2	0	0	3	1	2	1	0	4	4	4	3	4	3	4	3	3	3	2	2	4	4	3	3
luvvies	0	3	0	1	3	0	0	1	0	2	3	1	4	2	2	0	3	2	2	2	2	2	3	3	3
lydia	1	3	1	1	4	1	3	1	0	2	2	3	2	2	1	3	1	3	4	5	4	5	5	4	4
lyrical	1	2	1	0	4	1	2	0	0	3	4	4	3	4	2	4	2	4	3	4	4	4	4	4	4
m.	0	2	0	0	3	0	1	1	0	5	5	4	2	5	2	4	1	2	2	1	1	2	2	2	2
ma	1	4	1	2	4	1	3	1	0	0	4	4	4	0	3	3	2	3	3	3	3	4	5	5	4
machine	0	4	0	1	4	0	0	1	1	2	5	4	4	2	4	4	4	3	3	3	3	4	4	4	3
machinist	1	4	1	2	5	1	4	1	0	4	4	3	5	3	3	2	3	4	3	3	4	5	5	5	4
macho	1	3	1	1	4	1	2	1	0	4	3	4	4	4	2	4	3	5	3	4	5	5	5	5	4
macy	1	4	1	1	4	1	4	1	0	1	4	2	3	1	3	1	3	4	2	3	4	5	5	4	4
made	0	3	0	1	4	0	1	1	0	3	3	3	3	3	2	2	2	3	3	3	4	4	4	4	4
made-for-movie	4	5	4	4	4	4	7	1	0	4	4	4	4	4	3	3	4	4	4	5	5	5	6	6	5
magazine	1	3	1	2	4	1	2	1	0	2	2	4	4	2	2	3	2	4	4	5	4	6	5	4	4
maggie	1	2	1	1	3	1	2	1	0	3	2	3	3	3	2	2	2	3	2	2	3	3	3	4	3
magic	0	2	0	0	4	0	0	1	0	3	4	4	4	2	2	3	3	3	3	3	3	4	4	4	3
main	0	2	0	0	4	0	1	0	0	3	3	4	1	2	2	3	0	3	2	2	4	5	5	4	4
maine	1	4	1	1	4	1	3	1	0	3	3	3	4	3	3	2	4	4	4	4	4	4	5	5	5
mainly	1	4	1	1	4	1	5	1	0	4	4	2	2	6	4	2	2	4	4	4	5	5	5	5	5
mainstream	1	4	1	1	4	1	4	1	0	2	1	4	4	2	0	3	2	3	3	4	5	5	4	5	5
maintain	1	4	1	1	4	1	4	1	0	4	4	2	4	3	3	2	2	5	4	6	6	6	6	5	4
maintained	1	3	1	1	4	1	4	1	0	4	4	4	2	4	2	2	2	4	4	4	4	4	5	5	4
maintains	1	4	1	1	4	1	3	1	0	3	4	4	3	4	4	4	2	4	5	5	5	5	6	6	5
maja	2	4	2	1	4	2	4	1	0	3	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4
major	1	4	1	2	4	1	2	1	0	3	1	4	4	4	0	4	4	3	2	2	4	4	4	4	4
majority	1	3	1	1	4	1	2	1	0	4	1	2	2	5	1	2	2	4	3	5	5	4	4	4	3
make	1	3	0	1	4	1	2	1	0	4	2	3	4	4	1	2	2	4	3	4	4	4	4	4	4
makes	1	3	1	1	4	1	2	1	0	3	3	2	2	3	2	1	2	4	3	4	4	4	5	5	5
makeup	1	2	1	1	4	1	2	1	0	3	4	4	4	3	3	3	3	4	3	3	3	4	4	4	4
making	1	2	0	1	4	1	2	0	0	3	2	2	4	3	2	2	3	4	3	4	4	4	4	4	4
male	1	3	1	1	4	1	2	1	0	4	3	3	3	4	2	2	2	4	4	5	5	5	5	5	5
